,0,1,2,3
0,0.34915711312404707,-0.17328739798300932,0.5423546402847662,0.15027539562026632
1,0.14990263826626637,-0.075923706767486,0.3595842128271548,-0.05249540552222737
2,0.15662012360616062,-0.08718485334030945,0.2628612537196299,0.25283934469114816
3,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
4,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
5,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
6,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
7,-0.05019295768870349,0.9150644940791339,0.002068791022340172,0.2986500766494516
8,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
9,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
10,-0.03415830757430656,0.12777183431893674,0.12571817371252117,0.023349174018451792
11,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
12,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
13,0.08775189965867172,0.17444630438507253,0.16157086700419837,-0.09765703751235284
14,-0.13758173885708933,0.575965926166452,1.025871794783222,0.735260407131186
15,-0.027000985843436576,0.707361200724005,0.17087872615617594,-0.08932211246832278
16,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
17,0.20560035620640182,-0.09063803822622413,0.7450848463859895,0.7420043206517255
18,-0.10771048295444714,0.4355433194352809,0.39842895584979077,0.49336727820400766
19,0.008213338374742252,0.5888883422197205,0.24903100737654715,0.7761800402822001
20,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
21,0.15521149041925253,0.1432178327207192,0.23619531006527278,-0.1015631916199859
22,0.12132827154054235,0.46174673303648844,0.39842895584979077,0.49336727820400766
23,0.008213338374742252,0.5888883422197205,0.2297662137017591,1.0127141904684056
24,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
25,0.22633765884797505,-0.03878436981284181,0.5543345767680766,0.9206680212966666
26,0.03612054344033801,0.060477254748885094,0.39842895584979077,0.49336727820400766
27,-0.12443187299058733,0.7689957904752238,0.008213338374742252,0.5888883422197205
28,0.012339768329708373,1.002268761248542,0.6349808721866027,1.0357706069376023
29,0.16157086700419837,-0.09765703751235284,0.700738441919953,0.5381170652711097
30,-0.13758173885708933,0.575965926166452,0.39842895584979077,0.49336727820400766
31,-0.09195165664720428,0.8430233261488715,0.008213338374742252,0.5888883422197205
32,-0.15154781728636246,0.38412582598308886,0.28611759998587805,1.1311464027443527
33,0.18367941596823295,-0.051214423430949146,0.7187605160953172,0.9611463682108087
34,-0.001182773784150437,0.572667009800027,0.14549015679352253,0.3566746923026436
35,0.054867161329087866,0.7990697670814852,0.3000834079407615,0.86732171407386
36,0.09436156247119744,1.0694617639952073,0.8814271586609241,1.020269479201178
37,-0.06781114464288707,0.11789442438034947,0.20560035620640182,-0.09063803822622413
38,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
39,0.054867161329087866,0.7990697670814852,0.23055380470764808,0.8221198788667213
40,0.09436156247119744,1.0694617639952073,0.9007241412810351,0.7908404971091644
41,0.0682151551160679,0.31798404541385805,0.1545797284953453,-0.09881215568319145
42,0.14549015679352253,0.3566746923026436,0.33262377845099483,0.20199739886489632
43,0.054867161329087866,0.7990697670814852,0.0652449222074708,0.9305796445109401
44,0.04201256565782806,0.9308793117570613,0.8299081909275173,0.904359755780042
45,0.1898512082902557,-0.031235980870501036,0.6155877605064117,1.042852737924655
46,0.14549015679352253,0.3566746923026436,0.22950409436180688,0.17005149378230225
47,0.054867161329087866,0.7990697670814852,0.29499331535523543,0.7621661115822367
48,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
49,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
50,-0.10771048295444714,0.4355433194352809,0.26606468639568365,0.43102639478529403
51,0.12618308139847956,0.7612266584640465,0.22365337627828574,0.9037066364905286
52,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
53,0.03829541270601622,0.11061447648155731,0.18367941596823295,-0.051214423430949146
54,-0.10771048295444714,0.4355433194352809,0.07047936191012472,0.6187938056368291
55,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
56,-0.09700775706720277,0.37528711039413065,0.19177853048403215,0.96431897937776
57,0.18367941596823295,-0.051214423430949146,0.8085846968791202,1.1269778177196947
58,-0.10771048295444714,0.4355433194352809,0.0473859110363434,0.11076448500633876
59,0.22365337627828574,0.9037066364905286,0.3177765062339011,0.8517620460165445
